Name,County,Date,Start Date and Time,End Date and Time,Latitude,Longitude,Acres Burned,Duration,Maximum Temperature,Minimum Temperature,Temperature,Dew Point,Precipitation,Wind Speed,Wind Gust,Wind Direction,Cloud Cover,Relative Humidity,Solar Radiation,Solar Energy,PDSI,NDVI,Elevation,Slope
Sandia Fire,San Diego,2022-09-04,2022-09-04 13:42:00+00:00,2022-09-05 20:00:00+00:00,33.432924,-117.246996,30.0,1.2625,99.1,77.0,85.9,65.8,0.0,13.0,24.2,157.09,4.8,52.23,419.1,21.1,-2.930000305175781,5038.0,173,21.02157974243164
Caesar Fire,San Diego,2022-09-05,2022-09-05 12:00:00+00:00,,33.064629,-116.811345,50.0,,100.3,71.2,82.7,63.5,0.0,12.2,23.0,189.42,0.3,55.0,500.9,23.4,-2.869999885559082,3054.0,596,1.4436674118041992
Rosa Fire,San Luis Obispo,2022-09-06,2022-09-06 15:15:00+00:00,2022-09-06 20:20:00+00:00,35.580125,-121.012313,16.0,0.21180555555555555,100.3,65.0,80.9,49.0,0.0,15.0,13.9,138.42,0.0,34.64,330.8,23.8,-3.369999885559082,3398.0,85,5.662088394165039
Route Fire,Los Angeles,2022-08-31,2022-08-31 12:01:00+00:00,2022-09-06 08:46:19+00:00,34.5255,-118.6479,5208.0,5.86480324074074,101.1,76.7,87.8,41.0,0.0,18.1,33.3,237.65,0.9,20.42,433.0,23.4,-2.770000457763672,2182.0,483,9.45744514465332
Gulch Fire,Los Angeles,2022-08-29,2022-08-29 11:26:45+00:00,2022-09-07 08:30:00+00:00,34.2026,-117.8608,113.0,8.877256944444444,91.0,65.8,76.0,60.7,0.0,13.2,,231.13,15.9,61.75,385.8,19.4,-2.1700000762939453,4329.0,450,33.34788131713867
Walker Fire,Mendocino,2022-09-01,2022-09-01 15:59:00+00:00,,39.3669,-123.3159,124.0,,105.2,53.1,76.3,38.9,0.0,8.1,11.4,263.55,0.0,31.15,470.9,23.7,-1.1000003814697266,7155.0,482,6.037731647491455
62 Fire,Riverside,2022-06-04,2022-06-04 23:15:00+00:00,2022-06-08 10:06:57+00:00,33.59823,-116.23339,60.0,3.4527430555555556,100.0,68.2,86.4,46.7,0.0,24.0,33.2,289.33,0.0,27.28,439.9,25.3,-3.2100000381469727,3426.0,-27,2.162504911422729
Power Fire ,Fresno,2022-09-06,2022-09-06 16:23:23+00:00,,37.080478,-119.485927,130.0,,114.5,79.0,95.8,56.2,0.0,12.6,,182.46,14.9,30.62,431.5,21.7,-3.520000457763672,3542.0,615,6.009037017822266
Fork Fire ,Madera,2022-09-07,2022-09-07 15:30:00+00:00,2022-09-13 18:58:36+00:00,37.21945,-119.50881,819.0,6.144861111111111,107.5,76.8,92.2,53.2,0.0,12.5,23.0,275.54,26.8,29.22,377.9,21.8,-3.489999771118164,5030.0,849,7.862291812896728
Coyote Fire,Siskiyou,2022-09-07,2022-09-07 14:52:00+00:00,2022-09-13 19:19:08+00:00,41.8739166,-121.839853,297.0,6.185509259259259,93.2,54.8,75.1,44.6,0.0,17.3,31.1,180.54,11.6,36.77,132.6,11.5,-3.979999542236328,3509.0,1826,15.280997276306152
Hill Fire,Placer,2022-09-06,2022-09-06 07:40:00+00:00,2022-09-15 16:00:00+00:00,39.1252,-120.816083,11.0,9.347222222222221,101.6,81.5,90.3,38.4,0.0,9.8,18.3,131.21,0.5,17.03,321.7,24.3,-1.3100004196166992,8134.0,1127,4.859732151031494
Forward Fire,Tehama,2022-09-09,2022-09-09 14:31:00+00:00,2022-09-17 07:26:46+00:00,40.44109,-121.81822,160.0,7.705393518518519,111.5,84.6,95.3,33.1,0.0,15.6,23.0,266.83,0.7,12.41,372.7,20.1,-2.75,7004.0,811,4.092682838439941
Garden Fire,Placer,2022-09-17,2022-09-17 14:58:32+00:00,,39.9929,-121.2122,29.0,,78.6,57.8,68.3,45.2,0.0,21.2,29.8,142.25,5.7,45.07,304.5,15.3,-1.3199996948242188,4438.0,1451,37.259063720703125
Dutch Fire,Placer,2022-09-13,2022-09-13 12:51:00+00:00,,39.1902,-120.8266,48.0,,73.5,55.8,65.1,43.4,0.0,11.1,21.9,152.43,61.1,46.85,377.1,21.7,-1.579999923706055,8155.0,1082,13.664875984191896
Mountain Fire ,Siskiyou,2022-09-02,2022-09-02 15:48:00+00:00,,41.459009,-122.627469,13440.0,,101.9,55.0,77.6,30.9,0.0,21.9,36.7,84.05,13.2,22.54,432.7,23.4,-3.689999580383301,5510.0,1156,31.443777084350582
Mill Fire,Siskiyou,2022-09-02,2022-09-02 12:49:00+00:00,2022-09-13 18:45:10+00:00,41.4303,-122.3852,3935.0,11.247337962962963,101.9,53.6,76.4,31.5,0.0,21.9,36.7,85.18,13.2,24.9,404.7,20.4,-5.460000038146973,3109.0,1059,0.9274099469184875
97 Fire,Siskiyou,2022-09-27,2022-09-27 08:54:50+00:00,,41.4987,-122.3414,30.0,,82.1,50.0,65.3,41.8,0.0,6.7,32.2,63.91,0.9,46.78,315.9,15.9,-4.010000228881836,2424.0,1027,2.642799139022827
Wolf Fire,Kern,2021-01-19,2021-01-19 11:47:00+00:00,2021-01-20 07:12:18+00:00,34.99432,-119.185309,865.0,0.8092361111111112,69.2,45.0,55.5,19.2,0.0,34.8,55.1,120.96,29.9,26.13,197.4,8.5,-2.3299999237060547,2074.0,446,1.854334115982056
Sargents Fire,Monterey,2021-05-30,2021-05-30 15:10:29+00:00,,35.932852,-120.854096,1118.0,,93.7,51.4,68.6,47.5,0.0,13.8,,262.29,33.2,54.56,487.9,28.1,-1.630000114440918,2536.0,216,14.888145446777344
Southern Fire,San Diego,2021-05-02,2021-05-02 00:56:04+00:00,2021-05-06 06:53:36+00:00,32.987532,-116.443391,5366.0,4.248287037037037,62.1,55.3,57.4,49.9,0.03,10.5,,184.08,98.4,76.33,578.8,31.3,-3.2100000381469727,1966.0,637,0.9274099469184875
Gunnison Fire,Butte,2021-05-08,2021-05-08 13:44:53+00:00,2021-05-08 10:13:00+00:00,39.85479,-121.91936,550.0,-0.1471412037037037,85.9,57.3,72.3,25.5,0.0,30.2,36.2,247.04,8.2,18.38,478.5,27.6,-6.229999542236328,3497.0,71,2.414942502975464
Intanko Fire,Yuba,2021-06-08,2021-06-08 13:59:00+00:00,,39.084872,-121.333346,939.0,,76.2,52.9,63.9,39.2,0.0,21.1,28.7,147.38,1.3,43.68,449.2,27.5,-7.610000133514404,3177.0,70,5.202648162841797
South Fire,San Bernardino,2021-08-25,2021-08-25 16:11:00+00:00,2021-09-02 15:25:13+00:00,34.186147,-117.440263,680.0,7.968206018518519,97.3,67.1,80.1,53.4,0.0,15.2,20.8,182.05,13.3,44.81,412.5,22.3,-2.680000305175781,2279.0,628,2.241293430328369
Alabama Fire,Inyo,2021-06-18,2021-06-18 08:00:00+00:00,2021-06-21 07:17:16+00:00,36.59717,-118.20355,560.0,2.970324074074074,,,,,0.0,,,,,,,,-3.0799999237060547,2226.0,1977,4.966949939727783
Success Fire,Tulare,2021-06-18,2021-06-18 08:00:00+00:00,2021-06-22 18:00:00+00:00,36.03223,-118.85799,800.0,4.416666666666667,110.6,79.4,93.7,56.9,0.0,15.3,36.8,204.79,0.2,31.88,250.6,21.7,-4.300000190734863,2410.0,263,1.854334115982056
River Fire,"Nevada, Placer",2021-08-04,2021-08-04 08:00:00+00:00,2021-08-13 19:54:07+00:00,39.08805,-121.01468,2619.0,9.495914351851852,95.6,73.7,83.4,33.4,0.0,8.8,17.2,147.43,10.8,17.22,386.5,19.5,-5.039999961853027,6604.0,714,9.490118026733398
Antelope Fire,Siskiyou,2021-08-01,2021-08-01 11:28:25+00:00,2021-10-15 12:01:36+00:00,41.5289901,-121.9154934,145632.0,75.02304398148148,93.2,57.0,75.5,48.2,0.0,8.9,24.2,128.3,5.9,44.94,423.2,24.4,-6.159999847412109,5308.0,1615,3.711610555648804
Monument Fire,Trinity,2021-07-30,2021-07-30 12:28:00+00:00,2021-10-26 13:15:01+00:00,40.752,-123.337,223124.0,88.03265046296296,63.7,50.6,54.9,52.6,0.0,15.0,21.9,165.25,69.5,92.41,312.8,18.0,-5.5,7587.0,1182,28.112009048461918
Dixie Fire,"Butte, Plumas, Shasta, Lassen, Tehama",2021-07-13,2021-07-13 17:15:00+00:00,2021-10-25 07:45:46+00:00,39.871306,-121.389439,963309.0,103.60469907407408,97.4,67.7,82.0,52.1,0.0,14.0,20.1,153.63,1.3,37.45,412.2,25.2,-5.600000381469727,5870.0,962,24.798206329345703
River Complex,"Siskiyou, Trinity",2021-07-30,2021-07-30 18:17:40+00:00,2021-10-26 13:14:31+00:00,41.389,-123.057,199359.0,87.78947916666667,95.8,66.9,80.0,50.3,0.0,16.1,26.4,104.83,5.0,37.34,277.4,16.0,-5.159999847412109,2975.0,2104,34.123016357421875
Radford Fire,San Bernardino,2022-09-06,2022-09-06 11:52:15+00:00,2022-10-07 12:42:48+00:00,34.177,-116.882,1079.0,31.035104166666667,86.3,51.6,71.9,40.9,0.0,13.3,20.8,149.72,0.1,37.66,404.9,21.9,-2.140000343322754,6120.0,1881,9.307726860046388
Walker Fire,Calaveras,2020-06-16,2020-06-16 16:58:00+00:00,2020-06-20 19:10:00+00:00,38.07741,-120.72958,1455.0,4.091666666666667,77.9,50.4,65.6,43.1,0.0,11.4,24.7,316.46,1.8,47.81,440.1,25.3,-0.9300003051757812,3146.0,377,2.196474075317383
Crews Fire,Santa Clara,2020-07-05,2020-07-05 14:55:49+00:00,2020-07-13 19:06:00+00:00,37.034839,-121.501532,5513.0,8.173738425925926,84.6,53.6,68.1,48.6,0.0,17.0,20.8,268.13,0.4,53.69,524.9,30.2,-1.7799997329711914,3068.0,199,3.602160215377808
Creek Fire,Mendocino,2020-08-18,2020-08-18 17:58:52+00:00,2020-08-21 21:00:00+00:00,39.8174372,-123.2111007,820.0,3.125787037037037,102.8,66.8,83.2,53.3,0.0,16.1,30.0,145.24,0.0,50.25,371.9,20.1,-3.560000419616699,4048.0,420,0.9274099469184875
Silverado Fire ,Orange,2020-10-26,2020-10-26 07:54:50+00:00,2020-11-07 07:07:00+00:00,33.73614,-117.65719,12466.0,11.966782407407408,71.7,55.4,63.7,9.2,0.0,26.8,44.0,87.21,22.9,19.51,366.3,17.1,1.4699993133544922,3877.0,334,12.646769523620604
Blue Ridge Fire ,Orange,2020-10-26,2020-10-26 14:32:41+00:00,2020-11-07 07:06:00+00:00,33.877257,-117.675067,13964.0,11.68980324074074,70.3,54.5,62.2,6.8,0.0,33.1,51.0,100.96,10.9,18.95,287.6,14.5,0.7100000381469727,3900.0,185,22.673858642578125
Amoruso Fire,Placer,2020-06-01,2020-06-01 15:52:43+00:00,,38.824371,-121.390862,670.0,,83.9,62.2,71.8,52.1,0.0,4.5,,203.08,34.0,52.12,493.1,30.2,-2.439999580383301,2966.0,27,1.1903382539749146
Soda Fire,San Luis Obispo,2020-06-10,2020-06-10 14:52:42+00:00,2020-06-11 20:23:00+00:00,35.35146,-120.00521,1680.0,1.229375,91.4,57.3,73.5,42.6,0.0,15.3,31.1,256.08,0.0,35.91,534.5,32.7,-0.0500001907348632,2641.0,612,0.9274099469184875
Branch Fire,San Luis Obispo,2020-07-28,2020-07-28 14:59:38+00:00,2020-08-01 19:45:00+00:00,35.35146,-120.00521,3222.0,4.198171296296296,79.6,55.8,64.7,53.8,0.0,15.7,,283.54,42.5,70.6,508.1,31.1,-0.75,2228.0,612,0.9274099469184875
Elizabeth Fire,Ventura,2020-06-10,2020-06-10 13:11:26+00:00,2020-06-12 07:53:00+00:00,34.29475,-119.17808,300.0,1.7788657407407407,87.3,63.2,74.1,43.6,0.0,10.7,,200.13,2.5,37.14,395.8,28.5,-0.0299997329711914,5069.0,119,2.9099643230438232
Bitter Fire ,San Benito,2020-06-16,2020-06-16 14:11:55+00:00,2020-06-21 19:27:00+00:00,36.3011,-120.92925,813.0,5.21880787037037,77.1,53.7,64.4,47.7,0.0,16.5,29.8,296.08,1.8,57.99,468.4,28.7,-1.270000457763672,2340.0,290,2.181928396224976
Rico Fire ,Monterey,2020-06-22,2020-06-22 15:55:55+00:00,2020-06-23 07:07:00+00:00,35.9789,-120.87858,348.0,0.6326967592592593,86.0,53.1,66.2,52.3,0.0,23.0,32.2,215.0,8.7,64.61,488.9,28.2,-0.5299997329711914,3396.0,145,3.556726217269897
Bena Fire,Kern,2020-07-01,2020-07-01 16:32:50+00:00,2020-07-03 07:30:00+00:00,35.310132,-118.702732,4000.0,1.6230324074074074,87.9,59.9,75.3,39.7,0.0,15.7,23.0,267.46,0.0,29.02,480.6,27.7,-0.8999996185302734,2368.0,305,1.4666703939437866
Bonadelle Fire,Madera,2020-07-02,2020-07-02 15:27:03+00:00,2020-07-03 07:33:00+00:00,36.9678542,-119.9252132,500.0,0.6707986111111112,92.4,59.9,76.2,51.7,0.0,11.4,,269.5,0.6,45.82,483.1,29.6,-2.09000015258789,2700.0,100,2.969091892242432
Park Fire,Santa Clara,2020-07-04,2020-07-04 07:13:22+00:00,2020-07-06 19:23:00+00:00,37.166733,-121.567505,353.0,2.506689814814815,84.8,50.6,66.9,49.1,0.0,14.7,,205.63,9.8,58.58,524.4,30.2,-1.890000343322754,5394.0,576,6.085031509399414
Lake Fire,San Luis Obispo,2020-07-05,2020-07-05 07:09:01+00:00,,35.351065,-120.00485,583.0,,84.0,54.1,69.3,48.1,0.0,18.8,26.4,204.63,0.0,50.31,573.3,33.0,-0.630000114440918,2402.0,612,0.9274099469184875
Coyote Fire,San Benito,2020-07-15,2020-07-15 14:04:08+00:00,2020-07-18 07:36:00+00:00,36.653,-121.04401,1485.0,2.730462962962963,72.7,58.8,63.1,53.7,0.0,18.9,23.0,292.5,51.3,72.29,416.9,24.0,-1.3199996948242188,3256.0,602,19.067737579345703
Platina Fire,Shasta,2020-07-19,2020-07-19 17:05:41+00:00,2020-07-27 19:20:00+00:00,40.462621,-122.792645,333.0,8.093275462962962,103.1,70.3,86.8,55.3,0.0,12.5,16.1,218.38,0.0,37.88,439.0,25.3,-2.84000015258789,6957.0,838,33.03499221801758
Gold Fire,Lassen,2020-07-20,2020-07-20 14:12:25+00:00,2020-08-12 19:21:00+00:00,41.11037,-120.923293,22614.0,23.214293981481482,96.2,51.2,77.0,37.2,0.0,11.4,,169.44,0.0,29.13,508.9,29.3,-2.25,2714.0,1347,0.9274099469184875
Clay Fire,Sacramento,2020-07-29,2020-07-29 18:05:20+00:00,2020-07-30 07:27:00+00:00,38.40329,-121.17197,741.0,0.5567129629629629,97.2,59.2,76.0,51.2,0.0,10.0,15.0,189.29,0.0,48.42,265.7,23.0,-3.539999961853028,2876.0,41,2.1993119716644287
Pond Fire,San Luis Obispo,2020-08-01,2020-08-01 18:44:52+00:00,2020-08-09 19:17:00+00:00,35.43128,-120.47346,2005.0,8.022314814814814,87.1,53.4,68.9,49.3,0.0,18.0,24.2,299.04,14.4,56.9,506.7,27.4,1.1100006103515625,3112.0,473,7.334465026855469
Pass Fire,San Luis Obispo,2020-08-04,2020-08-04 17:18:17+00:00,2020-08-05 07:19:00+00:00,35.61521,-120.40457,322.0,0.5838310185185185,88.2,55.6,68.9,52.5,0.0,19.4,25.3,284.5,23.2,61.65,500.5,27.0,-1.369999885559082,2183.0,377,2.9380996227264404
Whale Fire,San Luis Obispo,2020-08-15,2020-08-15 13:21:11+00:00,2020-08-19 14:50:00+00:00,35.472114,-120.856731,320.0,4.061678240740741,96.8,64.5,78.8,57.4,0.01,11.5,20.8,149.25,9.7,51.1,313.1,16.9,-1.6999998092651367,4287.0,79,6.562715530395508
CZU Lightning Complex (Including Warnella Fire) ,"Santa Cruz, San Mateo",2020-08-16,2020-08-16 08:00:00+00:00,2020-09-22 19:53:00+00:00,37.17162,-122.22275,86509.0,37.49513888888889,91.1,71.5,80.1,60.3,0.01,17.2,25.3,235.04,40.1,51.46,458.0,24.7,-2.3500003814697266,8982.0,325,7.00999641418457
Butte/Tehama/Glenn Lightning Complex (Tehama/Glenn Zone) ,"Tehama, Glenn",2020-08-17,2020-08-17 09:12:42+00:00,2020-10-09 15:20:00+00:00,40.09571,-122.4393,19609.0,53.255069444444445,90.9,79.3,84.6,58.8,0.0,13.0,,271.42,15.8,42.25,84.7,4.9,-3.109999656677246,3691.0,156,3.032325506210327
"LNU Lightning Complex (includes Hennessey, Gamble, 15-10, Spanish, Markley, 13-4, 11-16, Walbridge)","Napa, Solano, Sonoma, Lake, Yolo",2020-08-17,2020-08-17 08:00:00+00:00,2020-10-02 10:38:00+00:00,38.48193,-122.14864,363220.0,46.109722222222224,101.1,75.1,87.0,59.5,0.0,16.4,25.6,285.29,15.6,41.73,266.3,15.3,-3.7200002670288086,5499.0,334,25.984189987182617
Jones Fire,Nevada,2020-08-17,2020-08-17 08:00:32+00:00,2020-08-28 16:19:00+00:00,39.29241,-121.100352,705.0,11.346157407407407,96.4,80.2,86.6,49.6,0.0,15.9,26.6,225.54,4.1,28.16,382.1,19.3,-1.4600000381469729,7637.0,384,21.149911880493164
Carmel Fire,Monterey,2020-08-18,2020-08-18 14:24:01+00:00,,36.4463,-121.68181,6901.0,,81.3,64.9,72.0,57.3,0.0,9.6,17.2,250.29,28.0,60.9,264.3,14.3,-1.329999923706055,5144.0,208,12.348894119262695
Salt Fire,Calaveras,2020-08-18,2020-08-18 16:33:32+00:00,,38.027921,-120.763258,1783.0,,103.0,76.2,89.7,58.2,0.0,13.1,24.2,315.04,4.4,36.95,298.7,15.1,-1.5399999618530271,3105.0,321,2.3535733222961426
Hensley Fire ,Madera,2020-08-30,2020-08-30 11:11:55+00:00,2020-08-30 19:11:00+00:00,37.08053,-119.88673,400.0,0.33269675925925923,96.5,62.9,78.3,54.9,0.0,13.5,18.3,280.25,0.8,48.98,403.6,21.8,-1.9499998092651367,2300.0,131,3.944104194641113
Willow Fire,Yuba,2020-09-09,2020-09-09 08:04:43+00:00,2020-09-14 17:35:00+00:00,39.3637,-121.32361,1311.0,5.396030092592593,84.7,68.1,74.3,37.2,0.0,7.6,19.7,129.04,44.9,27.63,213.9,10.8,-1.770000457763672,4944.0,405,4.875598430633545
Snow Fire ,Riverside,2020-09-17,2020-09-17 16:11:01+00:00,,33.88831,-116.68386,6254.0,,105.5,57.7,83.8,33.6,0.0,9.2,19.7,176.33,4.7,21.17,435.2,21.9,1.4599990844726562,2031.0,404,3.868663787841797
Glass Fire,"Napa, Sonoma",2020-09-27,2020-09-27 08:48:00+00:00,2020-10-20 11:00:00+00:00,38.56295,-122.49745,67484.0,23.091666666666665,99.3,58.0,76.3,48.7,0.0,9.2,13.9,140.21,17.7,46.42,337.7,18.2,-2.989999771118164,4699.0,123,15.056232452392578
Candy Fire,Riverside,2020-09-29,2020-09-29 13:32:00+00:00,2020-09-30 19:12:00+00:00,33.764357,-117.374419,454.0,1.2361111111111112,102.3,58.9,80.7,49.6,0.0,11.3,17.2,171.17,0.0,44.88,445.5,20.9,2.4200000762939453,2390.0,747,15.868361473083496
Sanderson Fire,Riverside,2020-12-13,2020-12-13 08:00:00+00:00,2020-12-14 17:50:00+00:00,33.93244,-117.03459,1954.0,1.4097222222222223,65.4,44.3,53.2,16.0,0.0,11.7,23.0,168.63,24.1,24.58,270.4,11.7,0.6899995803833008,2672.0,722,12.40963649749756
Tenaja,Riverside,2019-09-04,2019-09-04 16:43:36+00:00,2019-09-14 19:00:00+00:00,33.528469,-117.273157,1926.0,10.094722222222222,98.2,71.4,81.8,59.1,0.0,19.0,31.1,149.71,8.6,48.92,412.3,22.3,1.4300003051757812,3833.0,550,5.2340850830078125
Swedes Fire,Butte,2019-09-07,2019-09-07 15:06:00+00:00,2019-09-13 19:00:00+00:00,39.45296,-121.412619,496.0,6.1625,82.4,61.7,71.4,52.6,0.0,17.6,27.7,146.5,0.8,52.82,483.1,41.7,1.3999996185302734,3004.0,457,12.298815727233888
Rawson Fire,Tehama,2019-10-27,2019-10-27 02:47:20+00:00,2019-10-28 07:22:00+00:00,40.00171,-122.25421,605.0,1.1907407407407407,68.4,51.5,59.5,13.9,0.0,29.0,43.4,152.33,0.0,17.22,285.0,13.3,2.260000228881836,4629.0,99,0.0
46 Fire,Riverside,2019-10-31,2019-10-31 06:22:34+00:00,2019-11-03 16:15:00+00:00,33.985972,-117.414111,328.0,3.411412037037037,75.7,53.3,62.8,-5.2,0.0,15.7,26.4,55.13,1.6,6.29,368.3,17.2,1.479999542236328,2740.0,224,2.9036688804626465
Ranch Fire,Tehama,2019-11-03,2019-11-03 14:16:17+00:00,2019-11-14 18:02:00+00:00,40.036379,-122.637837,2534.0,11.156747685185184,77.6,40.8,57.0,28.9,0.0,7.7,,219.92,0.4,36.96,324.8,14.0,0.6099996566772461,4454.0,508,10.558652877807615
Gillis Fire,San Luis Obispo,2019-07-08,2019-07-08 16:44:08+00:00,2019-07-09 18:22:00+00:00,35.6311111,-120.2691666,1010.0,1.067962962962963,75.1,53.6,62.5,51.7,0.0,17.7,24.2,223.08,31.1,69.95,386.6,22.3,1.670000076293945,2130.0,534,11.883977890014648
Lake Fire,Monterey,2019-07-29,2019-07-29 15:43:48+00:00,,35.908333,-120.984167,306.0,,98.1,53.1,71.9,49.6,0.0,23.0,27.7,280.43,8.5,56.07,472.2,27.2,1.9099998474121092,2607.0,345,4.412083148956299
Marsh Complex,Contra Costa,2019-08-03,2019-08-03 08:16:00+00:00,2019-08-06 18:42:00+00:00,37.908362,-121.872941,340.0,3.4347222222222222,93.5,60.9,74.2,55.3,0.0,13.8,,249.91,8.1,56.05,510.0,29.4,2.6200008392333984,5183.0,274,23.815824508666992
Hunter Fire,Mariposa,2019-08-15,2019-08-15 15:15:56+00:00,,37.532028,-120.208019,433.0,,98.7,67.1,83.0,56.4,0.0,10.6,,315.33,0.0,44.77,451.6,26.0,2.049999237060547,2713.0,340,0.0
Red Bank Fire,Tehama,2019-09-05,2019-09-05 13:19:56+00:00,2019-09-13 19:00:00+00:00,40.12,-122.64,8836.0,8.236157407407408,97.4,68.1,82.6,47.6,0.0,22.4,34.4,232.25,1.6,32.36,417.9,22.6,1.4300003051757812,5471.0,529,14.500503540039062
Horseshoe Fire ,Riverside,2019-09-14,2019-09-14 17:53:00+00:00,,33.4853,-117.043723,503.0,,96.7,65.5,79.7,50.3,0.0,11.3,17.2,111.71,1.7,38.92,480.4,24.2,2.6000003814697266,3088.0,378,3.867166757583618
Baseline Fire ,Placer,2019-09-20,2019-09-20 15:02:08+00:00,,38.751648,-121.432636,640.0,,84.0,51.1,66.5,46.6,0.0,11.2,20.8,302.46,3.6,54.54,274.1,20.7,2.440000534057617,2761.0,23,0.0
Easy Fire,Ventura,2019-10-30,2019-10-30 07:45:14+00:00,2019-11-02 18:57:00+00:00,34.282179,-118.803389,2375.0,3.46650462962963,70.2,52.5,62.5,1.6,0.0,31.1,53.1,56.42,4.1,14.07,355.1,17.9,-0.5299997329711914,1703.0,221,2.909707546234131
Hill Fire ,Riverside,2019-10-31,2019-10-31 08:19:00+00:00,2019-11-02 18:44:00+00:00,34.01778,-117.4625,628.0,2.4340277777777777,76.4,51.5,61.7,-1.7,0.0,13.5,26.4,50.96,3.0,7.94,256.7,17.6,0.9499998092651368,1898.0,265,5.873778343200684
Foothills Fire,Placer,2019-11-25,2019-11-25 12:39:44+00:00,,38.838992,-121.325842,308.0,,62.4,32.7,47.1,27.4,0.02,23.3,32.8,254.46,0.6,54.41,348.1,18.8,0.880000114440918,2131.0,38,1.5089977979660034
Creek Fire,"Fresno, Madera",2020-09-04,2020-09-04 18:21:00+00:00,,37.19147,-119.261175,379895.0,,95.7,62.6,79.5,49.3,0.0,10.9,24.2,295.96,23.8,38.12,324.7,22.2,-1.520000457763672,6624.0,1378,14.900134086608888
SCU Lightning Complex,"Santa Clara, San Joaquin, Contra Costa, Alameda, Stanislaus",2020-08-16,2020-08-16 09:25:25+00:00,2020-10-01 10:29:00+00:00,37.439437,-121.30435,396624.0,46.04415509259259,109.5,81.0,93.3,58.7,0.03,15.5,34.4,232.5,15.6,33.84,443.6,25.6,-2.3500003814697266,2898.0,218,3.958749294281006
Irish Fire,Amador,2018-07-06,2018-07-06 14:42:00+00:00,2019-01-04 09:54:00+00:00,38.42623,-120.95408,825.0,181.8,91.8,67.9,77.9,45.9,0.0,10.1,,175.63,20.6,34.5,415.8,25.4,-0.0399999618530273,4013.0,175,5.821194648742676
River Fire (Mendocino Complex),"Colusa, Lake, Mendocino",2018-07-27,2018-07-27 13:01:00+00:00,2019-01-04 09:18:00+00:00,39.04786,-123.11971,48920.0,160.8451388888889,92.3,58.6,73.7,50.2,0.0,13.9,16.1,191.33,7.0,46.53,400.3,23.1,-1.520000457763672,3685.0,305,15.16136646270752
Ranch Fire (Mendocino Complex),"Colusa, Mendocino, Glenn, Lake",2018-07-27,2018-07-27 12:05:00+00:00,2019-01-04 09:33:00+00:00,39.243283,-123.103367,410203.0,160.89444444444445,101.9,58.8,81.1,45.8,0.0,17.2,28.9,270.88,0.0,35.81,549.0,29.6,-1.7899999618530271,3360.0,425,14.40274715423584
Woolsey Fire,"Los Angeles, Ventura",2018-11-08,2018-11-08 14:24:00+00:00,2019-01-04 08:42:00+00:00,34.235,-118.70128,96949.0,56.7625,79.0,57.3,67.1,34.8,0.0,19.1,35.1,102.08,27.2,47.33,345.9,14.9,-2.380000114440918,3561.0,563,9.221169471740724
Camp Fire,Butte,2018-11-08,2018-11-08 06:33:00+00:00,2018-11-25 08:00:00+00:00,39.8134,-121.4347,153336.0,17.060416666666665,69.5,44.1,56.0,14.1,0.0,18.4,28.9,312.88,9.6,20.42,248.8,10.7,-2.270000457763672,7803.0,606,23.827152252197266
Pawnee Fire,Lake,2018-06-23,2018-06-23 17:21:00+00:00,2019-01-04 10:01:00+00:00,39.0674,-122.59848,15180.0,194.69444444444446,100.2,58.2,79.2,47.9,0.0,10.0,,151.75,0.0,38.62,504.2,30.9,-2.109999656677246,3558.0,362,3.66247820854187
Hyatt Fire,Lassen,2018-06-27,2018-06-27 15:09:00+00:00,2019-01-04 09:59:00+00:00,40.316137,-120.45053,383.0,190.78472222222223,87.9,48.3,71.9,30.7,0.0,19.7,,226.43,0.0,26.12,420.2,24.2,6.510000228881836,2596.0,1248,2.601820468902588
Waverly Fire,San Joaquin,2018-06-29,2018-06-29 15:11:00+00:00,2019-01-04 09:58:00+00:00,38.052055,-120.945482,11789.0,188.7826388888889,97.9,58.3,78.5,50.8,0.0,15.4,23.9,308.79,0.0,43.05,254.5,14.7,-1.859999656677246,2595.0,80,6.56947135925293
County Fire,"Napa, Yolo",2018-06-30,2018-06-30 14:12:00+00:00,2019-01-04 09:57:00+00:00,38.80583,-122.18183,90000.0,187.82291666666666,102.3,69.4,86.2,49.6,0.0,18.1,30.0,302.79,0.0,30.96,449.2,29.1,-3.640000343322754,3237.0,101,0.9274099469184875
Hill Fire,Ventura,2018-11-08,2018-11-08 14:03:00+00:00,2019-01-04 08:43:00+00:00,34.22685,-118.93444,4381.0,56.77777777777778,82.4,52.7,68.2,28.4,0.0,28.4,41.6,75.79,26.5,40.98,278.3,12.0,-2.239999771118164,3802.0,93,22.41262626647949
Carr Fire,"Shasta, Trinity",2018-07-23,2018-07-23 13:15:00+00:00,2018-08-30 09:37:00+00:00,40.65428,-122.62357,229651.0,37.84861111111111,104.6,70.5,87.0,62.0,0.0,4.7,17.2,108.39,0.0,48.42,401.8,24.6,-2.9200000762939453,7002.0,395,18.493825912475582
Lobo Fire (Wind Complex),Nevada,2017-10-08,2017-10-08 00:01:00+00:00,2018-02-09 09:51:00+00:00,39.24549,-121.12792,821.0,124.40972222222223,77.9,53.6,65.4,15.4,0.0,19.6,33.3,215.42,5.8,15.39,,,1.329999923706055,6671.0,612,20.36353302001953
