Latitude,Longitude,Date,Maximum Temperature,Minimum Temperature,Temperature,Dew Point,Wind Chill,Heat Index,Precipitation,Precipitation Cover,Snow,Snow Depth,Wind Speed,Wind Gust,Wind Direction,Visibility,Cloud Cover,Relative Humidity,Sea Level Pressure,Solar Radiation,Solar Energy,Weather Type,Info,Conditions
41.8739166,-121.839853,2022-09-07,93.2,54.8,75.1,44.6,,89.1,0.0,0.0,,,17.3,31.1,180.54,9.9,11.6,36.77,1018.4,132.6,11.5,"Lightning Without Thunder, Light Rain",,Clear
39.1252,-120.816083,2022-09-06,101.6,81.5,90.3,38.4,,96.1,0.0,0.0,,,9.8,18.3,131.21,9.9,0.5,17.03,1015.8,321.7,24.3,,,Clear
40.44109,-121.81822,2022-09-09,111.5,84.6,95.3,33.1,,102.4,0.0,0.0,,,15.6,23.0,266.83,9.9,0.7,12.41,999.8,372.7,20.1,Smoke Or Haze,,Clear
39.9929,-121.2122,2022-09-17,78.6,57.8,68.3,45.2,,,0.0,0.0,,,21.2,29.8,142.25,9.1,5.7,45.07,1007.7,304.5,15.3,Smoke Or Haze,,Clear
39.1902,-120.8266,2022-09-13,73.5,55.8,65.1,43.4,,,0.0,0.0,,,11.1,21.9,152.43,6.7,61.1,46.85,1013.1,377.1,21.7,"Light Rain, Smoke Or Haze",,Partially cloudy
41.459009,-122.627469,2022-09-02,101.9,55.0,77.6,30.9,,95.8,0.0,0.0,,,21.9,36.7,84.05,8.9,13.2,22.54,1013.3,432.7,23.4,Smoke Or Haze,,Clear
41.4303,-122.3852,2022-09-02,101.9,53.6,76.4,31.5,,95.8,0.0,0.0,,,21.9,36.7,85.18,9.0,13.2,24.9,1013.7,404.7,20.4,Smoke Or Haze,,Clear
41.4987,-122.3414,2022-09-27,82.1,50.0,65.3,41.8,,80.1,0.0,0.0,,,6.7,32.2,63.91,9.9,0.9,46.78,1016.7,315.9,15.9,,,Clear
34.99432,-119.185309,2021-01-19,69.2,45.0,55.5,19.2,36.7,,0.0,0.0,0.0,0.0,34.8,55.1,120.96,8.8,29.9,26.13,1009.7,197.4,8.5,"Light Rain, Smoke Or Haze",,Partially cloudy
35.932852,-120.854096,2021-05-30,93.7,51.4,68.6,47.5,,89.9,0.0,0.0,0.0,0.0,13.8,,262.29,9.9,33.2,54.56,1011.7,487.9,28.1,,,Partially cloudy
32.987532,-116.443391,2021-05-02,62.1,55.3,57.4,49.9,,,0.03,12.5,0.0,0.0,10.5,,184.08,9.1,98.4,76.33,1011.2,578.8,31.3,"Mist, Light Rain, Smoke Or Haze",,"Rain, Overcast"
39.85479,-121.91936,2021-05-08,85.9,57.3,72.3,25.5,,82.6,0.0,0.0,0.0,0.0,30.2,36.2,247.04,21.2,8.2,18.38,1017.2,478.5,27.6,,,Clear
39.084872,-121.333346,2021-06-08,76.2,52.9,63.9,39.2,,,0.0,0.0,0.0,0.0,21.1,28.7,147.38,9.9,1.3,43.68,1014.4,449.2,27.5,,,Clear
34.186147,-117.440263,2021-08-25,97.3,67.1,80.1,53.4,,93.6,0.0,0.0,0.0,0.0,15.2,20.8,182.05,8.8,13.3,44.81,1012.7,412.5,22.3,Smoke Or Haze,,Clear
36.59717,-118.20355,2021-06-18,,,,,,,0.0,,,,,,,,,,,,,,No data available,
36.03223,-118.85799,2021-06-18,110.6,79.4,93.7,56.9,,108.5,0.0,0.0,0.0,0.0,15.3,36.8,204.79,9.7,0.2,31.88,1005.3,250.6,21.7,"Thunderstorm, Light Rain, Smoke Or Haze",,Clear
39.08805,-121.01468,2021-08-04,95.6,73.7,83.4,33.4,,90.8,0.0,0.0,0.0,0.0,8.8,17.2,147.43,9.9,10.8,17.22,1016.1,386.5,19.5,,,Clear
41.5289901,-121.9154934,2021-08-01,93.2,57.0,75.5,48.2,,89.4,0.0,0.0,0.0,0.0,8.9,24.2,128.3,9.9,5.9,44.94,1019.7,423.2,24.4,Lightning Without Thunder,,Clear
40.752,-123.337,2021-07-30,63.7,50.6,54.9,52.6,,,0.0,0.0,0.0,0.0,15.0,21.9,165.25,5.0,69.5,92.41,1014.3,312.8,18.0,"Mist, Fog",,Partially cloudy
39.871306,-121.389439,2021-07-13,97.4,67.7,82.0,52.1,,93.9,0.0,0.0,0.0,0.0,14.0,20.1,153.63,11.2,1.3,37.45,1009.2,412.2,25.2,,,Clear
41.389,-123.057,2021-07-30,95.8,66.9,80.0,50.3,,92.2,0.0,0.0,0.0,0.0,16.1,26.4,104.83,9.9,5.0,37.34,1016.3,277.4,16.0,Light Rain,,Clear
34.177,-116.882,2022-09-06,86.3,51.6,71.9,40.9,,82.9,0.0,0.0,,,13.3,20.8,149.72,9.5,0.1,37.66,1026.2,404.9,21.9,Smoke Or Haze,,Clear
38.07741,-120.72958,2020-06-16,77.9,50.4,65.6,43.1,,,0.0,0.0,0.0,0.0,11.4,24.7,316.46,9.9,1.8,47.81,1014.6,440.1,25.3,,,Clear
37.034839,-121.501532,2020-07-05,84.6,53.6,68.1,48.6,,82.5,0.0,0.0,0.0,0.0,17.0,20.8,268.13,9.3,0.4,53.69,1015.6,524.9,30.2,"Mist, Smoke Or Haze",,Clear
39.8174372,-123.2111007,2020-08-18,102.8,66.8,83.2,53.3,,100.7,0.0,0.0,0.0,0.0,16.1,30.0,145.24,9.8,0.0,50.25,1014.8,371.9,20.1,,,Clear
33.73614,-117.65719,2020-10-26,71.7,55.4,63.7,9.2,,,0.0,0.0,0.0,0.0,26.8,44.0,87.21,8.3,22.9,19.51,1015.7,366.3,17.1,"Blowing Or Drifting Snow, Smoke Or Haze",,Clear
33.877257,-117.675067,2020-10-26,70.3,54.5,62.2,6.8,,,0.0,0.0,0.0,0.0,33.1,51.0,100.96,7.9,10.9,18.95,1015.8,287.6,14.5,"Blowing Or Drifting Snow, Smoke Or Haze",,Clear
38.824371,-121.390862,2020-06-01,83.9,62.2,71.8,52.1,,82.1,0.0,0.0,0.0,0.0,4.5,,203.08,9.9,34.0,52.12,1013.7,493.1,30.2,,,Partially cloudy
35.35146,-120.00521,2020-06-10,91.4,57.3,73.5,42.6,,87.7,0.0,0.0,0.0,0.0,15.3,31.1,256.08,9.8,0.0,35.91,1014.9,534.5,32.7,,,Clear
34.29475,-119.17808,2020-06-10,87.3,63.2,74.1,43.6,,83.8,0.0,0.0,0.0,0.0,10.7,,200.13,9.9,2.5,37.14,1013.6,395.8,28.5,Smoke Or Haze,,Clear
36.3011,-120.92925,2020-06-16,77.1,53.7,64.4,47.7,,,0.0,0.0,0.0,0.0,16.5,29.8,296.08,9.9,1.8,57.99,1015.6,468.4,28.7,,,Clear
35.9789,-120.87858,2020-06-22,86.0,53.1,66.2,52.3,,84.1,0.0,0.0,0.0,0.0,23.0,32.2,215.0,9.7,8.7,64.61,1013.6,488.9,28.2,Mist,,Clear
35.310132,-118.702732,2020-07-01,87.9,59.9,75.3,39.7,,84.3,0.0,0.0,0.0,0.0,15.7,23.0,267.46,9.7,0.0,29.02,1010.5,480.6,27.7,,,Clear
36.9678542,-119.9252132,2020-07-02,92.4,59.9,76.2,51.7,,89.7,0.0,0.0,0.0,0.0,11.4,,269.5,9.9,0.6,45.82,1009.6,483.1,29.6,,,Clear
37.166733,-121.567505,2020-07-04,84.8,50.6,66.9,49.1,,82.5,0.0,0.0,0.0,0.0,14.7,,205.63,8.8,9.8,58.58,1016.6,524.4,30.2,"Mist, Fog, Smoke Or Haze",,Clear
35.351065,-120.00485,2020-07-05,84.0,54.1,69.3,48.1,,81.7,0.0,0.0,0.0,0.0,18.8,26.4,204.63,8.1,0.0,50.31,1013.5,573.3,33.0,Smoke Or Haze,,Clear
36.653,-121.04401,2020-07-15,72.7,58.8,63.1,53.7,,,0.0,0.0,0.0,0.0,18.9,23.0,292.5,9.9,51.3,72.29,1014.0,416.9,24.0,Mist,,Partially cloudy
40.462621,-122.792645,2020-07-19,103.1,70.3,86.8,55.3,,100.7,0.0,0.0,0.0,0.0,12.5,16.1,218.38,9.8,0.0,37.88,1011.5,439.0,25.3,,,Clear
41.11037,-120.923293,2020-07-20,96.2,51.2,77.0,37.2,,91.3,0.0,0.0,0.0,0.0,11.4,,169.44,9.9,0.0,29.13,1018.2,508.9,29.3,,,Clear
35.35146,-120.00521,2020-07-28,79.6,55.8,64.7,53.8,,,0.0,0.0,0.0,0.0,15.7,,283.54,8.4,42.5,70.6,1012.5,508.1,31.1,"Mist, Smoke Or Haze",,Partially cloudy
38.40329,-121.17197,2020-07-29,97.2,59.2,76.0,51.2,,92.8,0.0,0.0,0.0,0.0,10.0,15.0,189.29,9.9,0.0,48.42,1010.2,265.7,23.0,,,Clear
35.43128,-120.47346,2020-08-01,87.1,53.4,68.9,49.3,,84.0,0.0,0.0,0.0,0.0,18.0,24.2,299.04,8.5,14.4,56.9,1014.4,506.7,27.4,"Mist, Fog, Smoke Or Haze",,Clear
35.61521,-120.40457,2020-08-04,88.2,55.6,68.9,52.5,,85.3,0.0,4.17,0.0,0.0,19.4,25.3,284.5,9.4,23.2,61.65,1014.5,500.5,27.0,"Mist, Light Rain, Smoke Or Haze",,Clear
35.472114,-120.856731,2020-08-15,96.8,64.5,78.8,57.4,,95.8,0.01,8.33,0.0,0.0,11.5,20.8,149.25,9.8,9.7,51.1,1011.0,313.1,16.9,"Lightning Without Thunder, Thunderstorm, Light Rain, Smoke Or Haze",,Rain
37.17162,-122.22275,2020-08-16,91.1,71.5,80.1,60.3,,92.1,0.01,4.17,0.0,0.0,17.2,25.3,235.04,9.3,40.1,51.46,1011.4,458.0,24.7,"Lightning Without Thunder, Mist, Thunderstorm, Light Rain, Smoke Or Haze",,"Rain, Partially cloudy"
40.09571,-122.4393,2020-08-17,90.9,79.3,84.6,58.8,,91.0,0.0,16.67,0.0,0.0,13.0,,271.42,9.9,15.8,42.25,1014.1,84.7,4.9,"Lightning Without Thunder, Thunderstorm, Light Rain",,Clear
38.48193,-122.14864,2020-08-17,101.1,75.1,87.0,59.5,,102.1,0.0,0.0,0.0,0.0,16.4,25.6,285.29,9.5,15.6,41.73,1012.5,266.3,15.3,Smoke Or Haze,,Clear
39.29241,-121.100352,2020-08-17,96.4,80.2,86.6,49.6,,93.2,0.0,4.17,0.0,0.0,15.9,26.6,225.54,9.9,4.1,28.16,1018.9,382.1,19.3,,,Clear
36.4463,-121.68181,2020-08-18,81.3,64.9,72.0,57.3,,81.5,0.0,0.0,0.0,0.0,9.6,17.2,250.29,9.0,28.0,60.9,1014.9,264.3,14.3,Smoke Or Haze,,Partially cloudy
38.027921,-120.763258,2020-08-18,103.0,76.2,89.7,58.2,,102.1,0.0,0.0,0.0,0.0,13.1,24.2,315.04,9.9,4.4,36.95,1014.1,298.7,15.1,Smoke Or Haze,,Clear
37.08053,-119.88673,2020-08-30,96.5,62.9,78.3,54.9,,93.3,0.0,0.0,0.0,0.0,13.5,18.3,280.25,6.9,0.8,48.98,1008.6,403.6,21.8,"Mist, Smoke Or Haze",,Clear
39.3637,-121.32361,2020-09-09,84.7,68.1,74.3,37.2,,81.7,0.0,0.0,0.0,0.0,7.6,19.7,129.04,7.3,44.9,27.63,1009.2,213.9,10.8,Smoke Or Haze,,Partially cloudy
33.88831,-116.68386,2020-09-17,105.5,57.7,83.8,33.6,,98.9,0.0,0.0,0.0,0.0,9.2,19.7,176.33,9.6,4.7,21.17,1013.0,435.2,21.9,Smoke Or Haze,,Clear
38.56295,-122.49745,2020-09-27,99.3,58.0,76.3,48.7,,94.2,0.0,0.0,0.0,0.0,9.2,13.9,140.21,9.0,17.7,46.42,1011.5,337.7,18.2,Smoke Or Haze,,Clear
33.764357,-117.374419,2020-09-29,102.3,58.9,80.7,49.6,,96.9,0.0,0.0,0.0,0.0,11.3,17.2,171.17,9.8,0.0,44.88,1014.0,445.5,20.9,,,Clear
33.93244,-117.03459,2020-12-13,65.4,44.3,53.2,16.0,41.9,,0.0,0.0,0.0,0.0,11.7,23.0,168.63,9.8,24.1,24.58,1022.5,270.4,11.7,,,Clear
33.528469,-117.273157,2019-09-04,98.2,71.4,81.8,59.1,,97.6,0.0,4.17,0.0,0.0,19.0,31.1,149.71,9.9,8.6,48.92,1010.2,412.3,22.3,,,Clear
39.45296,-121.412619,2019-09-07,82.4,61.7,71.4,52.6,,81.7,0.0,0.0,0.0,0.0,17.6,27.7,146.5,9.9,0.8,52.82,1014.1,483.1,41.7,,,Clear
40.00171,-122.25421,2019-10-27,68.4,51.5,59.5,13.9,,,0.0,0.0,0.0,0.0,29.0,43.4,152.33,15.4,0.0,17.22,1017.1,285.0,13.3,,,Clear
33.985972,-117.414111,2019-10-31,75.7,53.3,62.8,-5.2,,,0.0,0.0,0.0,0.0,15.7,26.4,55.13,9.9,1.6,6.29,1020.0,368.3,17.2,Smoke Or Haze,,Clear
40.036379,-122.637837,2019-11-03,77.6,40.8,57.0,28.9,43.1,,0.0,0.0,0.0,0.0,7.7,,219.92,10.5,0.4,36.96,1015.8,324.8,14.0,,,Clear
35.6311111,-120.2691666,2019-07-08,75.1,53.6,62.5,51.7,,,0.0,0.0,0.0,0.0,17.7,24.2,223.08,9.9,31.1,69.95,1015.5,386.6,22.3,,,Partially cloudy
35.908333,-120.984167,2019-07-29,98.1,53.1,71.9,49.6,,93.6,0.0,0.0,0.0,0.0,23.0,27.7,280.43,9.4,8.5,56.07,1013.1,472.2,27.2,Mist,,Clear
37.908362,-121.872941,2019-08-03,93.5,60.9,74.2,55.3,,90.8,0.0,0.0,0.0,0.0,13.8,,249.91,9.9,8.1,56.05,1012.8,510.0,29.4,,,Clear
37.532028,-120.208019,2019-08-15,98.7,67.1,83.0,56.4,,95.8,0.0,0.0,0.0,0.0,10.6,,315.33,9.9,0.0,44.77,1011.4,451.6,26.0,,,Clear
40.12,-122.64,2019-09-05,97.4,68.1,82.6,47.6,,93.1,0.0,0.0,0.0,0.0,22.4,34.4,232.25,10.5,1.6,32.36,1011.6,417.9,22.6,,,Clear
33.4853,-117.043723,2019-09-14,96.7,65.5,79.7,50.3,,93.8,0.0,0.0,0.0,0.0,11.3,17.2,111.71,9.9,1.7,38.92,1011.9,480.4,24.2,Mist,,Clear
38.751648,-121.432636,2019-09-20,84.0,51.1,66.5,46.6,,81.4,0.0,0.0,0.0,0.0,11.2,20.8,302.46,9.9,3.6,54.54,1012.9,274.1,20.7,,,Clear
34.282179,-118.803389,2019-10-30,70.2,52.5,62.5,1.6,,,0.0,0.0,0.0,0.0,31.1,53.1,56.42,9.2,4.1,14.07,1019.3,355.1,17.9,"Blowing Or Drifting Snow, Smoke Or Haze",,Clear
34.01778,-117.4625,2019-10-31,76.4,51.5,61.7,-1.7,,,0.0,0.0,0.0,0.0,13.5,26.4,50.96,9.8,3.0,7.94,1019.9,256.7,17.6,Smoke Or Haze,,Clear
38.838992,-121.325842,2019-11-25,62.4,32.7,47.1,27.4,30.7,,0.02,4.17,0.0,0.0,23.3,32.8,254.46,9.9,0.6,54.41,1017.3,348.1,18.8,,,Rain
37.19147,-119.261175,2020-09-04,95.7,62.6,79.5,49.3,,92.1,0.0,0.0,0.0,0.0,10.9,24.2,295.96,7.9,23.8,38.12,1013.1,324.7,22.2,"Mist, Smoke Or Haze",,Clear
37.439437,-121.30435,2020-08-16,109.5,81.0,93.3,58.7,,108.0,0.03,16.67,0.0,0.0,15.5,34.4,232.5,9.8,15.6,33.84,1010.3,443.6,25.6,"Lightning Without Thunder, Thunderstorm, Light Rain, Smoke Or Haze",,Rain
38.42623,-120.95408,2018-07-06,91.8,67.9,77.9,45.9,,87.9,0.0,0.0,0.0,0.0,10.1,,175.63,9.9,20.6,34.5,1019.7,415.8,25.4,,,Clear
39.04786,-123.11971,2018-07-27,92.3,58.6,73.7,50.2,,88.8,0.0,0.0,0.0,0.0,13.9,16.1,191.33,9.3,7.0,46.53,1012.6,400.3,23.1,"Mist, Smoke Or Haze",,Clear
39.243283,-123.103367,2018-07-27,101.9,58.8,81.1,45.8,,97.1,0.0,0.0,0.0,0.0,17.2,28.9,270.88,8.4,0.0,35.81,1012.3,549.0,29.6,Smoke Or Haze,,Clear
34.235,-118.70128,2018-11-08,79.0,57.3,67.1,34.8,,,0.0,0.0,0.0,0.0,19.1,35.1,102.08,7.6,27.2,47.33,1014.6,345.9,14.9,"Mist, Smoke Or Haze",,Partially cloudy
39.8134,-121.4347,2018-11-08,69.5,44.1,56.0,14.1,39.9,,0.0,0.0,0.0,0.0,18.4,28.9,312.88,11.0,9.6,20.42,1020.7,248.8,10.7,,,Clear
39.0674,-122.59848,2018-06-23,100.2,58.2,79.2,47.9,,96.1,0.0,0.0,0.0,0.0,10.0,,151.75,9.8,0.0,38.62,1008.0,504.2,30.9,,,Clear
40.316137,-120.45053,2018-06-27,87.9,48.3,71.9,30.7,,84.2,0.0,0.0,0.0,0.0,19.7,,226.43,9.9,0.0,26.12,1016.1,420.2,24.2,,,Clear
38.052055,-120.945482,2018-06-29,97.9,58.3,78.5,50.8,,94.1,0.0,0.0,0.0,0.0,15.4,23.9,308.79,9.9,0.0,43.05,1010.1,254.5,14.7,,,Clear
38.80583,-122.18183,2018-06-30,102.3,69.4,86.2,49.6,,98.9,0.0,0.0,0.0,0.0,18.1,30.0,302.79,9.9,0.0,30.96,1009.8,449.2,29.1,,,Clear
34.22685,-118.93444,2018-11-08,82.4,52.7,68.2,28.4,,79.9,0.0,0.0,0.0,0.0,28.4,41.6,75.79,8.2,26.5,40.98,1015.1,278.3,12.0,"Mist, Smoke Or Haze",,Partially cloudy
40.65428,-122.62357,2018-07-23,104.6,70.5,87.0,62.0,,106.2,0.0,0.0,0.0,0.0,4.7,17.2,108.39,9.9,0.0,48.42,1014.1,401.8,24.6,,,Clear
39.24549,-121.12792,2017-10-08,77.9,53.6,65.4,15.4,,,0.0,0.0,0.0,0.0,19.6,33.3,215.42,9.5,5.8,15.39,1008.6,,,Smoke Or Haze,,Clear
38.4041,-122.5209,2017-10-09,80.2,52.2,67.2,24.3,,78.3,0.0,0.0,0.0,0.0,14.7,30.2,200.17,6.5,51.4,23.0,1011.9,,,Smoke Or Haze,,Partially cloudy
39.24873,-123.16635,2017-10-08,83.3,43.3,62.3,29.2,44.1,80.7,0.0,0.0,0.0,0.0,10.3,19.6,272.83,9.9,0.0,43.77,1011.0,,,,,Clear
38.39206,-122.24367,2017-10-09,82.1,56.8,70.3,24.2,,79.7,0.01,8.33,0.0,0.0,31.8,43.1,135.04,7.8,36.5,19.9,1012.0,,,"Light Rain, Smoke Or Haze",,"Rain, Partially cloudy"
34.41521,-119.09124,2017-12-04,69.6,46.4,59.7,18.9,47.7,,0.0,0.0,0.0,0.0,26.6,42.0,63.25,9.8,4.4,28.36,1015.5,,,Smoke Or Haze,,Clear
38.4994,-122.1145,2015-07-22,82.2,61.5,70.0,53.0,,81.3,0.0,0.0,0.0,0.0,20.5,33.9,217.5,9.9,3.8,56.91,1007.9,,,,,Clear
38.32974,-120.70418,2015-09-09,99.2,69.1,83.9,37.1,,94.0,0.0,0.0,0.0,0.0,9.4,,186.33,9.7,18.7,20.57,1012.0,,,Smoke Or Haze,,Clear
38.5691,-120.7819,2014-07-25,92.5,69.5,80.8,40.0,,88.1,0.0,0.0,0.0,0.0,8.4,,169.83,9.9,12.3,25.44,1014.7,,,,,Clear
39.00591,-120.7447,2022-09-06,103.3,81.6,91.5,39.5,,97.7,0.0,0.0,,,8.2,18.3,138.88,9.9,0.4,17.14,1015.2,321.7,24.3,,,Clear
41.833813,-122.894782,2022-07-29,109.7,68.9,90.2,46.9,,103.8,0.0,0.0,,,11.0,23.0,145.39,9.4,3.2,26.57,1012.4,371.2,24.1,Smoke Or Haze,,Clear
37.38939,-118.50091,2022-10-23,56.3,38.2,45.9,17.3,29.6,,0.0,0.0,,,24.4,32.2,307.58,9.9,0.8,32.89,1012.4,371.1,18.7,,,Clear
34.5025,-119.785,2019-11-25,68.9,38.6,56.8,35.2,40.7,,0.0,0.0,0.0,0.0,12.0,31.1,121.21,9.8,4.4,53.62,1011.3,194.7,14.7,,,Clear
37.481701,-120.02107,2022-07-18,93.2,71.0,81.7,49.3,,89.0,0.0,0.0,,,6.3,,242.42,9.9,0.6,35.01,1011.0,272.8,22.6,,,Clear
38.586,-120.537833,2021-08-14,94.1,73.5,83.2,47.1,,90.6,0.0,0.0,0.0,0.0,10.3,16.1,184.63,8.7,21.7,29.31,1021.1,413.3,23.8,Smoke Or Haze,,Clear
